Reaction Date,Reaction Type,Parent Type,Parent ID
"Apr 30, 2020, 5:27:17 PM",Kudos,Activity,3374804330
"Apr 30, 2020, 5:27:28 PM",Kudos,Activity,3375334803
"Apr 30, 2020, 9:00:23 PM",Kudos,Activity,3376882200
"May 2, 2020, 1:46:00 AM",Kudos,Activity,3382174319
"May 2, 2020, 1:49:12 AM",Kudos,Activity,3381787136
"May 2, 2020, 1:49:39 AM",Kudos,Activity,3381445170
"May 2, 2020, 1:50:46 AM",Kudos,Activity,3378525414
"May 2, 2020, 4:25:26 PM",Kudos,Activity,3385310945
"May 2, 2020, 4:26:27 PM",Kudos,Activity,3385595764
"May 2, 2020, 4:26:34 PM",Kudos,Activity,3385070566
"May 2, 2020, 4:26:43 PM",Kudos,Activity,3385846672
"May 3, 2020, 3:07:24 AM",Kudos,Activity,3387551954
"May 3, 2020, 6:42:24 PM",Kudos,Activity,3390997415
"May 5, 2020, 12:54:22 AM",Kudos,Activity,3396991373
"May 5, 2020, 8:13:51 PM",Kudos,Activity,3402411719
"May 5, 2020, 8:13:54 PM",Kudos,Activity,3401731994
"May 5, 2020, 8:13:55 PM",Kudos,Activity,3402078545
"May 6, 2020, 8:57:33 PM",Kudos,Activity,3410143999
"May 7, 2020, 7:26:26 PM",Kudos,Activity,3413652375
"May 7, 2020, 8:33:42 PM",Kudos,Activity,3410592114
"May 8, 2020, 9:11:23 PM",Kudos,Activity,3420744149
"May 10, 2020, 12:46:21 AM",Kudos,Activity,3424494723
"May 12, 2020, 6:45:53 PM",Kudos,Activity,3434717109
"May 12, 2020, 6:46:02 PM",Kudos,Activity,3436679897
"May 12, 2020, 6:46:08 PM",Kudos,Activity,3436593880
"May 12, 2020, 6:47:52 PM",Kudos,Activity,3435681040
"May 12, 2020, 6:51:01 PM",Kudos,Activity,3440174806
"May 14, 2020, 6:14:47 PM",Kudos,Activity,3451147677
"May 14, 2020, 6:14:53 PM",Kudos,Activity,3450798340
"May 14, 2020, 6:15:00 PM",Kudos,Activity,3450281383
"May 15, 2020, 11:19:59 PM",Kudos,Activity,3456438866
"May 15, 2020, 11:21:27 PM",Kudos,Activity,3456948785
"May 15, 2020, 11:21:39 PM",Kudos,Activity,3457157837
"May 15, 2020, 11:22:27 PM",Kudos,Activity,3452166092
"May 16, 2020, 9:54:35 PM",Kudos,Activity,3461259771
"May 16, 2020, 9:55:17 PM",Kudos,Activity,3461881147
"May 16, 2020, 9:55:43 PM",Kudos,Activity,3462142684
"May 16, 2020, 10:07:40 PM",Kudos,Activity,3462141266
"May 17, 2020, 6:43:34 PM",Kudos,Activity,3468239325
"May 17, 2020, 6:43:38 PM",Kudos,Activity,3468078630
"May 17, 2020, 8:22:59 PM",Kudos,Activity,3466406086
"May 17, 2020, 8:25:20 PM",Kudos,Activity,3463682594
"May 18, 2020, 7:51:12 PM",Kudos,Activity,3472154650
"May 20, 2020, 12:21:30 AM",Kudos,Activity,3479756866
"May 21, 2020, 5:20:04 PM",Kudos,Activity,3488930766
"May 21, 2020, 5:21:18 PM",Kudos,Activity,3488533214
"May 21, 2020, 5:25:24 PM",Kudos,Activity,3482824046
"May 21, 2020, 5:26:01 PM",Kudos,Activity,3482851703
"May 23, 2020, 10:46:40 PM",Kudos,Activity,3500186044
"May 25, 2020, 9:39:54 PM",Kudos,Activity,3510753341
"May 26, 2020, 9:17:27 PM",Kudos,Activity,3516537920
"May 31, 2020, 11:15:09 PM",Kudos,Activity,3543688591
"Jun 5, 2020, 7:52:38 PM",Kudos,Activity,3563061442
"Jun 5, 2020, 7:54:25 PM",Kudos,Activity,3558227793
"Jun 5, 2020, 7:59:22 PM",Kudos,Activity,3567782627
"Jun 6, 2020, 11:46:53 PM",Kudos,Activity,3573335807
"Jun 6, 2020, 11:47:00 PM",Kudos,Activity,3569958869
"Jun 6, 2020, 11:47:01 PM",Kudos,Activity,3572607192
"Jun 7, 2020, 9:31:06 PM",Kudos,Activity,3579153646
"Jun 8, 2020, 11:30:36 AM",Kudos,Activity,3581249849
"Jun 8, 2020, 2:59:10 PM",Kudos,Activity,3582516238
"Jun 8, 2020, 11:27:07 PM",Kudos,Activity,3585097774
"Jun 11, 2020, 12:12:42 AM",Kudos,Activity,3593792250
"Jun 11, 2020, 10:49:57 AM",Kudos,Activity,3595671099
"Jun 12, 2020, 12:17:38 AM",Kudos,Activity,3600399150
"Jun 12, 2020, 6:32:01 PM",Kudos,Activity,3603231309
"Jun 12, 2020, 6:32:53 PM",Kudos,Activity,3602466052
"Jun 14, 2020, 3:35:39 PM",Kudos,Activity,3611001664
"Jun 14, 2020, 3:36:26 PM",Kudos,Activity,3613660882
"Jun 15, 2020, 8:43:10 PM",Kudos,Activity,3620351034
"Jun 16, 2020, 12:23:38 PM",Kudos,Activity,3622605324
"Jun 16, 2020, 7:44:16 PM",Kudos,Activity,3624015899
"Jun 16, 2020, 7:44:20 PM",Kudos,Activity,3624653240
"Jun 20, 2020, 9:28:42 PM",Kudos,Activity,3644127589
"Jun 21, 2020, 11:56:06 PM",Kudos,Activity,3649541002
"Jun 21, 2020, 11:59:04 PM",Kudos,Activity,3648155833
"Jun 23, 2020, 1:52:25 AM",Kudos,Activity,3654042520
"Jun 23, 2020, 1:52:39 AM",Kudos,Activity,3653847567
"Jun 23, 2020, 1:53:01 AM",Kudos,Activity,3654080475
"Jun 23, 2020, 2:19:47 PM",Kudos,Activity,3657739348
"Jun 23, 2020, 2:19:49 PM",Kudos,Activity,3658348262
"Jun 26, 2020, 12:01:51 PM",Kudos,Activity,3670373628
"Jun 26, 2020, 4:58:14 PM",Kudos,Activity,3671328583
"Jun 26, 2020, 4:58:50 PM",Kudos,Activity,3669442570
"Jun 27, 2020, 9:01:04 PM",Kudos,Activity,3679860970
"Jun 27, 2020, 9:01:16 PM",Kudos,Activity,3675387856
"Jun 27, 2020, 9:01:25 PM",Kudos,Activity,3677898369
"Jun 27, 2020, 9:01:55 PM",Kudos,Activity,3675482787
"Jun 27, 2020, 9:03:03 PM",Kudos,Activity,3679603414
"Jun 27, 2020, 9:03:32 PM",Kudos,Activity,3678140123
"Jun 28, 2020, 6:32:10 PM",Kudos,Activity,3684843235
"Jun 28, 2020, 6:32:21 PM",Kudos,Activity,3684731385
"Jun 28, 2020, 6:33:25 PM",Kudos,Activity,3684466299
"Jun 30, 2020, 9:25:46 PM",Kudos,Activity,3694819164
"Jul 2, 2020, 2:48:56 PM",Kudos,Activity,3699777263
"Jul 4, 2020, 12:39:21 AM",Kudos,Activity,3705053392
"Jul 4, 2020, 12:39:29 AM",Kudos,Activity,3707999344
"Jul 4, 2020, 12:40:16 AM",Kudos,Activity,3707706173
"Jul 4, 2020, 2:24:49 PM",Kudos,Activity,3712294008
"Jul 4, 2020, 2:25:05 PM",Kudos,Activity,3709996335
"Jul 4, 2020, 8:55:09 PM",Kudos,Activity,3713013568
"Jul 4, 2020, 8:56:44 PM",Kudos,Activity,3713421885
"Jul 6, 2020, 11:55:33 AM",Kudos,Activity,3719608667
"Jul 7, 2020, 8:19:02 PM",Kudos,Activity,3722195711
"Jul 10, 2020, 2:09:30 AM",Kudos,Activity,3736045070
"Jul 20, 2020, 8:52:28 AM",Kudos,Activity,3781134225
"Jul 29, 2020, 12:51:24 PM",Kudos,Activity,3821341422
"Jul 29, 2020, 12:51:29 PM",Kudos,Activity,3821302548
"Aug 1, 2020, 9:12:57 PM",Kudos,Activity,3849994498
"Aug 11, 2020, 5:07:16 PM",Kudos,Activity,3897206901
"Aug 11, 2020, 5:07:26 PM",Kudos,Activity,3889552045
"Aug 11, 2020, 5:08:20 PM",Kudos,Activity,3897705775
"Aug 11, 2020, 5:08:28 PM",Kudos,Activity,3889280258
"Aug 11, 2020, 11:53:56 PM",Kudos,Activity,3899498138
"Aug 12, 2020, 8:03:43 PM",Kudos,Activity,3903853267
"Aug 14, 2020, 6:33:36 PM",Kudos,Activity,3912210939
"Aug 14, 2020, 6:35:12 PM",Kudos,Activity,3904857463
"Aug 18, 2020, 3:44:05 PM",Kudos,Activity,3926059923
"Aug 19, 2020, 11:00:59 PM",Kudos,Activity,3937397328
"Aug 21, 2020, 10:51:51 PM",Kudos,Activity,3945338136
"Aug 21, 2020, 10:52:33 PM",Kudos,Activity,3944191076
"Aug 21, 2020, 10:54:25 PM",Kudos,Activity,3945337528
"Aug 21, 2020, 10:54:34 PM",Kudos,Activity,3945063529
"Aug 22, 2020, 2:45:38 PM",Kudos,Activity,3949089149
"Aug 25, 2020, 12:28:36 PM",Kudos,Activity,3959947286
"Aug 25, 2020, 5:46:24 PM",Kudos,Activity,3959654294
"Aug 26, 2020, 10:58:02 PM",Kudos,Activity,3968462882
"Aug 26, 2020, 10:58:12 PM",Kudos,Activity,3969023276
"Aug 26, 2020, 10:58:39 PM",Kudos,Activity,3968673021
"Aug 26, 2020, 10:59:29 PM",Kudos,Activity,3968515616
"Aug 27, 2020, 1:25:38 PM",Kudos,Activity,3969240566
"Aug 28, 2020, 8:33:45 PM",Kudos,Activity,3977721101
"Aug 29, 2020, 6:19:50 PM",Kudos,Activity,3981504993
"Aug 30, 2020, 3:43:44 PM",Kudos,Activity,3987162475
"Aug 30, 2020, 8:21:09 PM",Kudos,Activity,3987708120
"Aug 30, 2020, 8:21:35 PM",Kudos,Activity,3988499986
"Aug 31, 2020, 2:56:36 AM",Kudos,Activity,3988981243
"Sep 1, 2020, 1:31:35 AM",Kudos,Activity,3992453928
"Sep 8, 2020, 3:38:36 PM",Kudos,Activity,4024081958
"Sep 11, 2020, 9:32:17 PM",Kudos,Activity,4044314229
"Sep 11, 2020, 9:32:21 PM",Kudos,Activity,4044459101
"Sep 12, 2020, 4:24:55 PM",Kudos,Activity,4048709050
"Sep 12, 2020, 4:25:25 PM",Kudos,Activity,4048842592
"Sep 12, 2020, 9:22:25 PM",Kudos,Activity,4050408508
"Sep 12, 2020, 9:52:09 PM",Kudos,Activity,4050022048
"Sep 12, 2020, 9:52:41 PM",Kudos,Activity,4049763368
"Sep 14, 2020, 2:19:17 PM",Kudos,Activity,4058428576
"Sep 14, 2020, 9:39:42 PM",Kudos,Activity,4059959169
"Sep 14, 2020, 10:29:04 PM",Kudos,Activity,4058604543
"Sep 18, 2020, 8:20:03 PM",Kudos,Activity,4077465059
"Sep 18, 2020, 8:20:23 PM",Kudos,Activity,4078377689
"Sep 18, 2020, 8:23:35 PM",Kudos,Activity,4078439867
"Sep 20, 2020, 8:32:45 PM",Kudos,Activity,4088626429
"Sep 20, 2020, 8:33:08 PM",Kudos,Activity,4089244673
"Sep 20, 2020, 10:46:44 PM",Kudos,Activity,4088460465
"Sep 20, 2020, 10:46:48 PM",Kudos,Activity,4088335302
"Sep 24, 2020, 8:51:02 PM",Kudos,Activity,4105945959
"Sep 24, 2020, 8:53:34 PM",Kudos,Activity,4098664606
"Sep 25, 2020, 9:26:18 PM",Kudos,Activity,4111520561
"Sep 25, 2020, 9:26:28 PM",Kudos,Activity,4110851193
"Sep 25, 2020, 9:26:30 PM",Kudos,Activity,4111092988
"Sep 25, 2020, 9:27:46 PM",Kudos,Activity,4110835175
"Sep 25, 2020, 10:32:08 PM",Kudos,Activity,4046181761
"Sep 26, 2020, 10:30:20 PM",Kudos,Activity,4116264977
"Sep 26, 2020, 10:30:30 PM",Kudos,Activity,4115549477
"Sep 26, 2020, 10:35:52 PM",Kudos,Activity,4113833581
"Sep 26, 2020, 10:35:55 PM",Kudos,Activity,4115936091
"Sep 26, 2020, 10:35:59 PM",Kudos,Activity,4116161003
"Sep 27, 2020, 5:07:37 PM",Kudos,Activity,4120196415
"Sep 28, 2020, 7:57:16 PM",Kudos,Activity,4124598493
"Sep 28, 2020, 8:08:45 PM",Kudos,Activity,4123655434
"Oct 1, 2020, 8:12:02 PM",Kudos,Activity,4130733704
"Oct 1, 2020, 8:13:20 PM",Kudos,Activity,4133786187
"Oct 1, 2020, 11:49:17 PM",Kudos,Activity,4139010673
"Oct 9, 2020, 6:34:46 PM",Kudos,Activity,4172542253
"Oct 10, 2020, 4:13:11 PM",Kudos,Activity,4175705502
"Oct 10, 2020, 4:14:09 PM",Kudos,Activity,4163111413
"Oct 11, 2020, 11:06:17 AM",Kudos,Activity,4178140117
"Oct 16, 2020, 3:17:02 PM",Kudos,Activity,4190880734
"Oct 17, 2020, 7:09:06 PM",Kudos,Activity,4207667613
"Oct 17, 2020, 11:17:55 PM",Kudos,Activity,4208700252
"Oct 17, 2020, 11:17:57 PM",Kudos,Activity,4208340946
"Oct 18, 2020, 1:06:02 PM",Kudos,Activity,4211303362
"Oct 18, 2020, 3:40:29 PM",Kudos,Activity,4212254089
"Oct 18, 2020, 3:41:07 PM",Kudos,Activity,4208852013
"Oct 19, 2020, 10:37:52 PM",Kudos,Activity,4217217139
"Oct 21, 2020, 10:43:00 PM",Kudos,Activity,4226075151
"Oct 21, 2020, 10:43:05 PM",Kudos,Activity,4226286693
"Oct 23, 2020, 7:03:06 PM",Kudos,Activity,4233077004
"Oct 25, 2020, 10:55:39 PM",Kudos,Activity,4243817453
"Oct 29, 2020, 4:49:35 PM",Kudos,Activity,4258584008
"Oct 29, 2020, 4:49:38 PM",Kudos,Activity,4258442284
"Oct 29, 2020, 4:49:39 PM",Kudos,Activity,4258450627
"Oct 30, 2020, 12:34:30 PM",Kudos,Activity,4259308506
"Oct 30, 2020, 4:06:34 PM",Kudos,Activity,4262329219
"Oct 30, 2020, 4:06:46 PM",Kudos,Activity,4262677282
"Oct 30, 2020, 4:06:51 PM",Kudos,Activity,4262315522
"Oct 30, 2020, 6:04:29 PM",Kudos,Activity,4262247053
"Oct 31, 2020, 4:13:15 PM",Kudos,Activity,4266961669
"Oct 31, 2020, 4:13:45 PM",Kudos,Activity,4266450434
"Nov 1, 2020, 4:14:29 PM",Kudos,Activity,4272215666
"Nov 1, 2020, 4:15:01 PM",Kudos,Activity,4271823943
"Nov 5, 2020, 8:32:22 PM",Kudos,Activity,4290384590
"Nov 6, 2020, 12:59:23 AM",Kudos,Activity,4291794214
"Nov 7, 2020, 7:33:59 PM",Kudos,Activity,4302674276
"Nov 8, 2020, 5:19:29 PM",Kudos,Activity,4308872469
"Nov 8, 2020, 5:19:43 PM",Kudos,Activity,4304228699
"Nov 8, 2020, 5:19:48 PM",Kudos,Activity,4307746430
"Nov 8, 2020, 8:54:35 PM",Kudos,Activity,4310209775
"Nov 9, 2020, 10:57:00 PM",Kudos,Activity,4312881877
"Nov 9, 2020, 10:57:05 PM",Kudos,Activity,4312619594
"Nov 10, 2020, 1:03:03 PM",Kudos,Activity,4316238472
"Nov 11, 2020, 10:02:41 PM",Kudos,Activity,4322605209
"Nov 11, 2020, 10:03:27 PM",Kudos,Activity,4324629440
"Nov 12, 2020, 12:35:30 PM",Kudos,Activity,4324828036
"Nov 13, 2020, 1:14:14 PM",Kudos,Activity,4329651567
"Nov 13, 2020, 1:14:18 PM",Kudos,Activity,4329507556
"Nov 14, 2020, 10:05:09 PM",Kudos,Activity,4338500239
"Nov 15, 2020, 9:39:22 PM",Kudos,Activity,4341688451
"Nov 20, 2020, 6:09:24 PM",Kudos,Activity,4365402059
"Nov 20, 2020, 7:47:34 PM",Kudos,Activity,4365699855
"Nov 21, 2020, 1:38:44 AM",Kudos,Activity,4366087512
"Nov 22, 2020, 5:34:06 PM",Kudos,Activity,4372349142
"Nov 27, 2020, 4:17:02 PM",Kudos,Activity,4391609024
"Nov 29, 2020, 10:27:36 PM",Kudos,Activity,4407873261
"Dec 1, 2020, 10:02:47 PM",Kudos,Activity,4415801924
"Dec 1, 2020, 10:02:58 PM",Kudos,Activity,4417346629
"Dec 2, 2020, 10:33:42 PM",Kudos,Activity,4422380923
"Dec 3, 2020, 8:25:11 PM",Kudos,Activity,4426032215
"Dec 5, 2020, 4:59:43 PM",Kudos,Activity,4433679736
"Dec 6, 2020, 3:23:34 PM",Kudos,Activity,4437578446
"Dec 13, 2020, 2:18:32 AM",Kudos,Activity,4463888663
"Dec 13, 2020, 2:19:07 AM",Kudos,Activity,4463160865
"Dec 13, 2020, 10:12:00 PM",Kudos,Activity,4468778889
"Dec 24, 2020, 11:00:35 PM",Kudos,Activity,4513877720
"Dec 27, 2020, 9:00:46 PM",Kudos,Activity,4514364934
"Jan 2, 2021, 6:22:11 PM",Kudos,Activity,4555869521
"Jan 2, 2021, 6:26:41 PM",Kudos,Activity,4551110306
"Jan 5, 2021, 2:47:17 AM",Kudos,Activity,4566025484
"Jan 16, 2021, 8:07:54 PM",Kudos,Activity,4631255613
"Jan 17, 2021, 2:26:37 PM",Kudos,Activity,4632796920
"Jan 17, 2021, 2:27:58 PM",Kudos,Activity,4635259430
"Jan 19, 2021, 12:05:54 PM",Kudos,Activity,4644213180
"Jan 19, 2021, 12:05:56 PM",Kudos,Activity,4644226244
"Jan 22, 2021, 9:17:19 PM",Kudos,Activity,419347454
"Jan 23, 2021, 2:15:34 PM",Kudos,Activity,4667175623
"Jan 23, 2021, 4:39:54 PM",Kudos,Activity,4668174787
"Jan 24, 2021, 2:57:42 AM",Kudos,Activity,4670542009
"Jan 27, 2021, 12:16:40 AM",Kudos,Activity,4686568889
"Jan 27, 2021, 12:17:01 AM",Kudos,Activity,4686760176
"Jan 30, 2021, 4:54:38 AM",Kudos,Activity,1908416359
"Jan 31, 2021, 1:42:53 PM",Kudos,Activity,4707065893
"Jan 31, 2021, 1:45:38 PM",Kudos,Activity,4706946518
"Jan 31, 2021, 10:28:56 PM",Kudos,Activity,4714282376
"Feb 1, 2021, 1:04:33 AM",Kudos,Activity,4713707290
"Feb 1, 2021, 1:04:37 AM",Kudos,Activity,4714471010
"Feb 4, 2021, 12:23:40 AM",Kudos,Activity,4729985541
"Feb 4, 2021, 10:40:56 PM",Kudos,Activity,4735745197
"Feb 5, 2021, 5:17:47 AM",Kudos,Activity,4735772866
"Feb 6, 2021, 9:39:45 PM",Kudos,Activity,4740953139
"Feb 7, 2021, 7:41:26 PM",Kudos,Activity,4748014174
"Feb 7, 2021, 7:43:09 PM",Kudos,Activity,4751410435
"Feb 12, 2021, 11:41:59 PM",Kudos,Activity,4773274167
"Feb 15, 2021, 12:48:26 AM",Kudos,Activity,4781903346
"Feb 16, 2021, 10:03:25 PM",Kudos,Activity,4798702757
"Feb 16, 2021, 10:32:23 PM",Kudos,Activity,4798777719
"Feb 16, 2021, 10:36:51 PM",Kudos,Activity,4798755270
"Feb 17, 2021, 9:58:29 PM",Kudos,Activity,4804098983
"Feb 17, 2021, 10:58:08 PM",Kudos,Activity,4804126513
"Feb 17, 2021, 11:06:42 PM",Kudos,Activity,4804115846
"Feb 17, 2021, 11:06:43 PM",Kudos,Activity,4804108695
"Feb 18, 2021, 9:53:39 PM",Kudos,Activity,4808941417
"Feb 18, 2021, 11:48:54 PM",Kudos,Activity,4809287412
"Feb 19, 2021, 2:16:26 PM",Kudos,Activity,4811868041
"Feb 19, 2021, 6:55:13 PM",Kudos,Activity,4809857900
"Feb 20, 2021, 3:46:00 AM",Kudos,Activity,4814538171
"Feb 22, 2021, 10:37:43 PM",Kudos,Activity,4827736019
"Feb 27, 2021, 8:16:33 AM",Kudos,Activity,4855176583
"Feb 27, 2021, 8:16:38 AM",Kudos,Activity,4854370479
"Feb 27, 2021, 8:16:45 AM",Kudos,Activity,4855303381
"Feb 27, 2021, 7:53:28 PM",Kudos,Activity,4860737766
"Mar 2, 2021, 11:48:15 PM",Kudos,Activity,4879762655
"Mar 2, 2021, 11:48:39 PM",Kudos,Activity,4879740101
"Mar 3, 2021, 7:54:55 PM",Kudos,Activity,4880810829
"Mar 3, 2021, 7:55:22 PM",Kudos,Activity,4882988850
"Mar 3, 2021, 7:55:28 PM",Kudos,Activity,4882033183
"Mar 3, 2021, 11:19:22 PM",Kudos,Activity,4885712260
"Mar 4, 2021, 6:55:18 PM",Kudos,Activity,4889744880
"Mar 5, 2021, 1:41:44 AM",Kudos,Activity,4892030739
"Mar 5, 2021, 1:42:15 AM",Kudos,Activity,4891217990
"Mar 5, 2021, 1:42:32 AM",Kudos,Activity,4891101772
"Mar 5, 2021, 1:43:00 AM",Kudos,Activity,4891229765
"Mar 7, 2021, 12:19:45 AM",Kudos,Activity,4900038749
"Mar 9, 2021, 3:12:54 PM",Kudos,Activity,4916730215
"Mar 9, 2021, 9:08:51 PM",Kudos,Activity,4920391922
"Mar 9, 2021, 9:09:00 PM",Kudos,Activity,4920106315
"Mar 10, 2021, 4:46:08 PM",Kudos,Activity,4920663325
"Mar 10, 2021, 4:46:28 PM",Kudos,Activity,4922645821
"Mar 11, 2021, 4:43:55 AM",Kudos,Activity,4926969903
"Mar 11, 2021, 4:43:58 AM",Kudos,Activity,4926307400
"Mar 11, 2021, 5:36:37 PM",Kudos,Activity,4927605660
"Mar 11, 2021, 5:37:15 PM",Kudos,Activity,4929417659
"Mar 11, 2021, 9:08:22 PM",Kudos,Activity,4930516468
"Mar 13, 2021, 4:53:34 PM",Kudos,Activity,4939397047
"Mar 13, 2021, 9:18:43 PM",Kudos,Activity,4941115009
"Mar 13, 2021, 10:09:21 PM",Kudos,Activity,4941247890
"Mar 14, 2021, 12:56:10 AM",Kudos,Activity,4942304586
"Mar 14, 2021, 4:52:18 PM",Kudos,Activity,4945780750
"Mar 14, 2021, 9:20:35 PM",Kudos,Activity,4935931608
"Mar 15, 2021, 7:39:07 PM",Kudos,Activity,4952546824
"Mar 16, 2021, 8:41:28 PM",Kudos,Activity,4958218194
"Mar 17, 2021, 5:02:57 PM",Kudos,Activity,4962306310
"Mar 17, 2021, 5:03:45 PM",Kudos,Activity,4959740916
"Mar 17, 2021, 5:04:48 PM",Kudos,Activity,4962644571
"Mar 18, 2021, 4:38:05 PM",Kudos,Activity,4966245544
"Mar 18, 2021, 10:03:17 PM",Kudos,Activity,4969271111
"Mar 18, 2021, 10:03:29 PM",Kudos,Activity,4969431040
"Mar 18, 2021, 10:03:45 PM",Kudos,Activity,4969272682
"Mar 20, 2021, 12:53:12 AM",Kudos,Activity,4974474174
"Mar 20, 2021, 3:55:49 PM",Kudos,Activity,4977978128
"Mar 21, 2021, 7:51:33 PM",Kudos,Activity,4987323422
"Mar 21, 2021, 7:53:20 PM",Kudos,Activity,4986445180
"Mar 21, 2021, 10:38:48 PM",Kudos,Activity,4987478003
"Mar 21, 2021, 10:38:53 PM",Kudos,Activity,4987957865
"Mar 21, 2021, 10:39:27 PM",Kudos,Activity,4987676729
"Mar 24, 2021, 5:11:11 PM",Kudos,Activity,4998635381
"Mar 25, 2021, 10:22:13 PM",Kudos,Activity,5010653127
"Mar 25, 2021, 10:23:11 PM",Kudos,Activity,5010466551
"Mar 25, 2021, 10:23:15 PM",Kudos,Activity,5010209336
"Mar 25, 2021, 10:23:41 PM",Kudos,Activity,5010046588
"Mar 26, 2021, 3:15:02 PM",Kudos,Activity,5011130320
"Mar 26, 2021, 3:15:09 PM",Kudos,Activity,5011182442
"Mar 26, 2021, 3:15:17 PM",Kudos,Activity,5011131249
"Mar 26, 2021, 8:30:12 PM",Kudos,Activity,5015360990
"Mar 27, 2021, 5:12:30 PM",Kudos,Activity,5019170622
"Mar 28, 2021, 1:32:15 AM",Kudos,Activity,5022491119
"Mar 28, 2021, 3:30:06 PM",Kudos,Activity,5026549461
"Mar 29, 2021, 4:33:33 AM",Kudos,Activity,5029112643
"Mar 29, 2021, 4:34:06 AM",Kudos,Activity,5028622963
"Mar 30, 2021, 7:08:52 PM",Kudos,Activity,5038457288
"Mar 30, 2021, 7:10:06 PM",Kudos,Activity,5038481059
"Mar 31, 2021, 7:32:51 PM",Kudos,Activity,5045820762
"Apr 1, 2021, 3:15:59 AM",Kudos,Activity,5046347442
"Apr 1, 2021, 3:16:01 AM",Kudos,Activity,5046217911
"Apr 1, 2021, 10:14:57 PM",Kudos,Activity,5049841968
"Apr 2, 2021, 2:35:13 PM",Kudos,Activity,5054690559
"Apr 4, 2021, 1:27:05 AM",Kudos,Activity,5064282868
"Apr 4, 2021, 1:31:32 AM",Kudos,Activity,5062182079
"Apr 4, 2021, 2:48:54 AM",Kudos,Activity,5064395373
"Apr 4, 2021, 2:49:05 AM",Kudos,Activity,5063476206
"Apr 4, 2021, 2:50:18 AM",Kudos,Activity,5062260976
"Apr 4, 2021, 2:51:08 AM",Kudos,Activity,5058008794
"Apr 4, 2021, 2:51:10 AM",Kudos,Activity,5058006189
"Apr 4, 2021, 2:51:31 AM",Kudos,Activity,5062710112
"Apr 4, 2021, 8:10:25 PM",Kudos,Activity,5070043527
"Apr 4, 2021, 8:11:18 PM",Kudos,Activity,5069959152
"Apr 6, 2021, 10:29:40 PM",Kudos,Activity,5081273688
"Apr 7, 2021, 12:57:29 AM",Kudos,Activity,5082347526
"Apr 7, 2021, 12:57:51 AM",Kudos,Activity,5081686771
"Apr 8, 2021, 6:04:05 PM",Kudos,Activity,5087697921
"Apr 8, 2021, 6:11:26 PM",Kudos,Activity,5090113287
"Apr 8, 2021, 6:11:43 PM",Kudos,Activity,5087500370
"Apr 8, 2021, 6:11:52 PM",Kudos,Activity,5091046328
"Apr 11, 2021, 12:56:35 AM",Kudos,Activity,5104006583
"Apr 11, 2021, 7:25:29 PM",Kudos,Activity,5104430789
"Apr 11, 2021, 7:26:19 PM",Kudos,Activity,5104015920
"Apr 11, 2021, 7:27:41 PM",Kudos,Activity,5103802784
"Apr 11, 2021, 7:28:32 PM",Kudos,Activity,5105157447
"Apr 12, 2021, 2:09:23 AM",Kudos,Activity,5111709955
"Apr 12, 2021, 2:38:10 AM",Kudos,Activity,5111947714
"Apr 13, 2021, 2:10:35 AM",Kudos,Activity,5116822320
"Apr 15, 2021, 3:46:37 PM",Kudos,Activity,5130981645
"Apr 15, 2021, 3:47:07 PM",Kudos,Activity,5129937913
"Apr 15, 2021, 5:23:11 PM",Kudos,Activity,5132113349
"Apr 17, 2021, 11:37:58 PM",Kudos,Activity,5144955335
"Apr 17, 2021, 11:38:09 PM",Kudos,Activity,5144557458
"Apr 17, 2021, 11:39:06 PM",Kudos,Activity,5144844958
"Apr 17, 2021, 11:39:24 PM",Kudos,Activity,5144264504
"Apr 19, 2021, 2:11:03 AM",Kudos,Activity,5152338665
"Apr 19, 2021, 4:34:41 PM",Kudos,Activity,5152349886
"Apr 20, 2021, 6:38:21 PM",Kudos,Activity,5161523578
"Apr 21, 2021, 3:21:13 PM",Kudos,Activity,5166321225
"Apr 21, 2021, 3:21:27 PM",Kudos,Activity,5163693337
"Apr 21, 2021, 3:21:41 PM",Kudos,Activity,5163762900
"Apr 23, 2021, 1:53:54 AM",Kudos,Activity,5175169649
"Apr 23, 2021, 1:54:01 AM",Kudos,Activity,5173688330
"Apr 23, 2021, 1:54:18 AM",Kudos,Activity,5173901537
"Apr 23, 2021, 9:26:37 PM",Kudos,Activity,5179897239
"Apr 25, 2021, 5:13:28 AM",Kudos,Activity,5186168886
"Apr 25, 2021, 5:13:41 AM",Kudos,Activity,5185934480
"Apr 25, 2021, 5:14:10 AM",Kudos,Activity,5186182740
"Apr 25, 2021, 8:18:35 AM",Kudos,Activity,5186353356
"Apr 26, 2021, 10:24:06 PM",Kudos,Activity,5197845946
"Apr 27, 2021, 10:15:20 PM",Kudos,Activity,5204118063
"Apr 29, 2021, 10:04:31 PM",Kudos,Activity,5211596239
"Apr 29, 2021, 10:04:45 PM",Kudos,Activity,5213148676
"May 1, 2021, 2:19:36 AM",Kudos,Activity,5220229397
"May 1, 2021, 2:19:37 AM",Kudos,Activity,5220270457
"May 1, 2021, 10:58:00 PM",Kudos,Activity,5226183128
"May 1, 2021, 10:59:12 PM",Kudos,Activity,5226164040
"May 1, 2021, 11:02:05 PM",Kudos,Activity,5225733280
"May 2, 2021, 1:05:55 AM",Kudos,Activity,5226714725
